book_id,original_title,title,image_url,average_rating,original_publication_year,authors,language_code,ratings_count
12497,No Country for Old Men,No Country for Old Men,https://images.gr-assets.com/books/1443231179m/12497.jpg,4.12,2005.0,cormac mccarthy,eng,100513
13206900,Winter,"Winter (The Lunar Chronicles, #4)",https://images.gr-assets.com/books/1470057036m/13206900.jpg,4.49,2015.0,marissa meyer,eng,100464
231604,Déjà Dead,"Déjà Dead (Temperance Brennan, #1)",https://images.gr-assets.com/books/1334157601m/231604.jpg,3.86,1997.0,kathy reichs,eng,100369
43035,White Fang,White Fang,https://images.gr-assets.com/books/1475878443m/43035.jpg,3.94,1906.0,jack london,eng,100223
32692,Gerald's Game,Gerald's Game,https://images.gr-assets.com/books/1297737756m/32692.jpg,3.47,1992.0,stephen king,eng,100158
7488244,Unearthly,"Unearthly (Unearthly, #1)",https://images.gr-assets.com/books/1324782984m/7488244.jpg,4.06,2011.0,cynthia hand,eng,99942
12555,The Bonesetter's Daughter,The Bonesetter's Daughter,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.98,2001.0,amy tan,eng,99926
77390,Anne of Avonlea,"Anne of Avonlea (Anne of Green Gables, #2)",https://images.gr-assets.com/books/1305545757m/77390.jpg,4.21,1909.0,l.m. montgomery,eng,99918
6218281,The Sweetness at the Bottom of the Pie,"The Sweetness at the Bottom of the Pie (Flavia de Luce, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.81,2009.0,alan bradley,eng,99841
139463,Maniac Magee,Maniac Magee,https://images.gr-assets.com/books/1395884800m/139463.jpg,3.86,1990.0,jerry spinelli,eng,99831
17235026,The Girl with All the Gifts,The Girl with All the Gifts,https://images.gr-assets.com/books/1403033579m/17235026.jpg,3.93,2014.0,m.r. carey,eng,99729
2118745,The Knife of Never Letting Go,"The Knife of Never Letting Go (Chaos Walking, #1)",https://images.gr-assets.com/books/1277071696m/2118745.jpg,3.96,2008.0,patrick ness,eng,99638
44652,Fablehaven,"Fablehaven (Fablehaven, #1)",https://images.gr-assets.com/books/1460309528m/44652.jpg,4.08,2006.0,brandon mull,eng,99390
25041504,After You,"After You (Me Before You, #2)",https://images.gr-assets.com/books/1429029729m/25041504.jpg,3.7,2015.0,jojo moyes,eng,99342
6858,Hot Six,"Hot Six (Stephanie Plum, #6)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.18,2000.0,janet evanovich,eng,99329
131123,The Austere Academy,"The Austere Academy (A Series of Unfortunate Events, #5)",https://images.gr-assets.com/books/1320706187m/131123.jpg,3.97,2000.0,"lemony snicket, brett helquist",eng,99311
5211,A Fine Balance,A Fine Balance,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.34,1996.0,rohinton mistry,eng,99252
10909,The Tenth Circle,The Tenth Circle,https://images.gr-assets.com/books/1348575053m/10909.jpg,3.48,2006.0,jodi picoult,eng,99170
18006496,Queen of Shadows,"Queen of Shadows (Throne of Glass, #4)",https://images.gr-assets.com/books/1441230104m/18006496.jpg,4.6,2015.0,sarah j. maas,eng,99067
17716,En attendant Godot,Waiting for Godot,https://images.gr-assets.com/books/1327910301m/17716.jpg,3.81,1952.0,samuel beckett,eng,98950
547094,I Am Legend and Other Stories,I Am Legend and Other Stories,https://images.gr-assets.com/books/1317791583m/547094.jpg,3.99,1954.0,richard matheson,eng,98795
2526,Ensaio Sobre a Cegueira,Blindness,https://images.gr-assets.com/books/1327866409m/2526.jpg,4.08,1995.0,"jose saramago, giovanni pontiero",eng,98738
6224935,This Is Where I Leave You,This is Where I Leave You,https://images.gr-assets.com/books/1467397162m/6224935.jpg,3.88,2009.0,jonathan tropper,eng,98645
6393631,Smile,Smile,https://images.gr-assets.com/books/1438206850m/6393631.jpg,4.19,2009.0,raina telgemeier,eng,98628
32508,The Black Echo,"The Black Echo (Harry Bosch, #1; Harry Bosch Universe, #1)",https://images.gr-assets.com/books/1344265342m/32508.jpg,4.08,1992.0,michael connelly,eng,98591
78433,The Blind Assassin,The Blind Assassin,https://images.gr-assets.com/books/1451445426m/78433.jpg,3.95,2000.0,margaret atwood,eng,98464
3867,The History of Love,The History of Love,https://images.gr-assets.com/books/1327911009m/3867.jpg,3.91,2005.0,nicole krauss,eng,98379
13912,A Beautiful Mind,A Beautiful Mind,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.12,1998.0,sylvia nasar,eng,98276
4978,Wolves of the Calla,"Wolves of the Calla (The Dark Tower, #5)",https://images.gr-assets.com/books/1419360231m/4978.jpg,4.17,2003.0,"stephen king, bernie wrightson",eng,98182
6137154,Fire,"Fire (Graceling Realm, #2)",https://images.gr-assets.com/books/1331535456m/6137154.jpg,4.12,2009.0,kristin cashore,eng,98180
9420,Shopaholic and Baby,"Shopaholic & Baby (Shopaholic, #5)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.77,2007.0,sophie kinsella,eng,98130
8659601,The Power of Six,"The Power of Six (Lorien Legacies, #2)",https://images.gr-assets.com/books/1345067406m/8659601.jpg,4.17,2011.0,pittacus lore,eng,97938
11559200,Shadow of Night,"Shadow of Night (All Souls Trilogy, #2)",https://images.gr-assets.com/books/1320604137m/11559200.jpg,4.04,2012.0,deborah harkness,eng,97925
42898,Lover Revealed,"Lover Revealed (Black Dagger Brotherhood, #4)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.3,2007.0,j.r. ward,eng,97830
6643090,Major Pettigrew's Last Stand,Major Pettigrew's Last Stand,https://images.gr-assets.com/books/1320539020m/6643090.jpg,3.87,2010.0,helen simonson,eng,97745
91476,Grave Peril,"Grave Peril (The Dresden Files, #3)",https://images.gr-assets.com/books/1266470209m/91476.jpg,4.18,2001.0,jim butcher,eng,97736
51964,Old Man's War,"Old Man's War (Old Man's War, #1)",https://images.gr-assets.com/books/1487044882m/51964.jpg,4.23,2005.0,john scalzi,eng,97653
17029526,"Never Too Far (Too Far, #2)","Never Too Far (Rosemary Beach, #2; Too Far, #2)",https://images.gr-assets.com/books/1356822956m/17029526.jpg,4.21,2013.0,abbi glines,eng,97616
16113791,The Coincidence of Callie & Kayden,"The Coincidence of Callie & Kayden (The Coincidence, #1)",https://images.gr-assets.com/books/1353550763m/16113791.jpg,4.21,2012.0,jessica sorensen,eng,97615
304027,Lover Unbound,"Lover Unbound (Black Dagger Brotherhood, #5)",https://images.gr-assets.com/books/1351276662m/304027.jpg,4.33,2007.0,j.r. ward,eng,97514
944073,The Blade Itself,"The Blade Itself (The First Law, #1)",https://images.gr-assets.com/books/1284167912m/944073.jpg,4.14,2006.0,joe abercrombie,eng,97501
41681,The Jungle,The Jungle,https://images.gr-assets.com/books/1332140681m/41681.jpg,3.72,1906.0,"upton sinclair, earl lee, kathleen degrave",eng,97468
11899,The Hours,The Hours,https://images.gr-assets.com/books/1479663379m/11899.jpg,3.91,1998.0,michael cunningham,eng,97462
77392,Anne of the Island,"Anne of the Island (Anne of Green Gables, #3)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.21,1915.0,l.m. montgomery,eng,97049
6596,"The Four Agreements: A Practical Guide to Personal Freedom, A Toltec Wisdom Book",The Four Agreements: A Practical Guide to Personal Freedom,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.12,1997.0,miguel ruiz,,97016
40024,The Alienist,"The Alienist (Dr. Laszlo Kreizler, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.05,1994.0,caleb carr,eng,96981
29580,,Second Foundation (Foundation #3),https://images.gr-assets.com/books/1417900922m/29580.jpg,4.23,1953.0,isaac asimov,eng,96865
13089710,The Kill Order,"The Kill Order (Maze Runner, #0.5)",https://images.gr-assets.com/books/1330636153m/13089710.jpg,3.69,2012.0,james dashner,eng,96568
61535,The Selfish Gene,The Selfish Gene,https://images.gr-assets.com/books/1366758096m/61535.jpg,4.11,1976.0,richard dawkins,eng,96564
60510,Poison Study,"Poison Study (Study, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.16,2005.0,maria v. snyder,eng,96417
15997,Paradise Lost,Paradise Lost,https://images.gr-assets.com/books/1455618673m/15997.jpg,3.8,1667.0,"john milton, john      leonard",eng,96316
19089,Middlemarch,Middlemarch,https://images.gr-assets.com/books/1481264628m/19089.jpg,3.93,1871.0,"george eliot, michel faber",eng,95995
68427,Elantris,"Elantris (Elantris, #1)",https://images.gr-assets.com/books/1475740953m/68427.jpg,4.17,2005.0,brandon sanderson,eng,95950
11989,La peste,The Plague,https://images.gr-assets.com/books/1342837610m/11989.jpg,3.97,1947.0,"albert camus, stuart gilbert",eng,95803
1379961,People of the Book,People of the Book,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.0,2008.0,geraldine brooks,eng,95796
11564,The Girl Who Loved Tom Gordon,The Girl Who Loved Tom Gordon,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.56,1999.0,stephen king,,95768
114954,The Opal Deception,"The Opal Deception  (Artemis Fowl, #4)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.04,2005.0,eoin colfer,eng,95638
667,Anthem,Anthem,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.62,1938.0,ayn rand,eng,95620
7842288,Beautiful Darkness,"Beautiful Darkness (Caster Chronicles, #2)",https://images.gr-assets.com/books/1327879100m/7842288.jpg,3.84,2010.0,"kami garcia, margaret stohl",eng,95447
766020,,The Rainbow Fish,https://images.gr-assets.com/books/1328755881m/766020.jpg,4.15,1995.0,"marcus pfister, j. alison james",eng,95421
61975,Dragonflight,"Dragonflight (Dragonriders of Pern, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.1,1968.0,"anne mccaffrey, teodor panasiński",eng,95378
16130549,Doctor Sleep,"Doctor Sleep (The Shining, #2)",https://images.gr-assets.com/books/1362415596m/16130549.jpg,4.1,2013.0,stephen king,eng,95276
156538,North and South,North and South,https://images.gr-assets.com/books/1349633381m/156538.jpg,4.13,1854.0,"elizabeth gaskell, alan shelston",eng,95274
33600,Shantaram,Shantaram,https://images.gr-assets.com/books/1333482282m/33600.jpg,4.26,2003.0,gregory david roberts,eng,95213
5391115,The Awakening,"The Awakening (Darkest Powers, #2)",https://images.gr-assets.com/books/1478986806m/5391115.jpg,4.16,2009.0,kelley armstrong,eng,95026
10746542,The Sense of an Ending,The Sense of an Ending,https://images.gr-assets.com/books/1311704453m/10746542.jpg,3.7,2011.0,julian barnes,eng,94968
10584,Desperation,Desperation,https://images.gr-assets.com/books/1395764566m/10584.jpg,3.8,1996.0,stephen king,eng,94821
7603,Reading Lolita in Tehran: A Memoir in Books,Reading Lolita in Tehran,https://images.gr-assets.com/books/1397751318m/7603.jpg,3.57,2003.0,azar nafisi,eng,94696
11597,The Dark Half,The Dark Half,https://images.gr-assets.com/books/1430122353m/11597.jpg,3.74,1989.0,stephen king,eng,94624
7815,The Year of Magical Thinking,The Year of Magical Thinking,https://images.gr-assets.com/books/1327878638m/7815.jpg,3.86,2005.0,joan didion,eng,94590
6424,Seven Up,"Seven Up (Stephanie Plum, #7)",https://images.gr-assets.com/books/1311720512m/6424.jpg,4.15,2001.0,janet evanovich,eng,94506
227651,Among the Hidden ,"Among the Hidden (Shadow Children, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.97,1998.0,margaret peterson haddix,eng,94478
6398634,The Happiness Project,"The Happiness Project: Or Why I Spent a Year Trying to Sing in the Morning, Clean My Closets, Fight Right, Read Aristotle, and Generally Have More Fun",https://images.gr-assets.com/books/1256849491m/6398634.jpg,3.57,2009.0,gretchen rubin,eng,94456
227865,The Eternity Code,"The Eternity Code (Artemis Fowl, #3)",https://images.gr-assets.com/books/1327945417m/227865.jpg,4.04,2003.0,eoin colfer,eng,94437
213753,Life As We Knew It,"Life As We Knew It (Last Survivors, #1)",https://images.gr-assets.com/books/1328012816m/213753.jpg,3.89,2006.0,susan beth pfeffer,eng,94282
23453112,Modern Romance,Modern Romance,https://images.gr-assets.com/books/1432335014m/23453112.jpg,3.85,2015.0,"aziz ansari, eric klinenberg",eng,94231
8235178,Across the Universe,"Across the Universe (Across the Universe, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.78,2011.0,beth revis,eng,94176
1166599,The Gathering Storm,"The Gathering Storm (Wheel of Time, #12)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.34,2009.0,"robert jordan, brandon sanderson",eng,94095
13227454,The Unlikely Pilgrimage of Harold Fry,"The Unlikely Pilgrimage of Harold Fry (Harold Fry, #1)",https://images.gr-assets.com/books/1335816092m/13227454.jpg,3.89,2012.0,rachel joyce,eng,94012
870,鋼の錬金術師 1,"Fullmetal Alchemist, Vol. 1 (Fullmetal Alchemist, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.49,2002.0,"hiromu arakawa, akira watanabe",eng,93990
16331,Murder at the Vicarage,"Murder at the Vicarage (Miss Marple, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.03,1930.0,agatha christie,eng,93963
10194514,Pushing the Limits,"Pushing the Limits (Pushing the Limits, #1)",https://images.gr-assets.com/books/1322770025m/10194514.jpg,4.08,2012.0,katie mcgarry,eng,93818
8698,"So Long, and Thanks for All the Fish","So Long, and Thanks for All the Fish (Hitchhiker's Guide to the Galaxy, #4)",https://images.gr-assets.com/books/1369563116m/8698.jpg,4.08,1984.0,douglas adams,eng,93774
411053,Better Homes & Gardens New Cook Book,Better Homes and Gardens New Cook Book  ,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.14,1953.0,better homes and gardens,,93640
13099738,Steal Like an Artist,Steal Like an Artist: 10 Things Nobody Told You About Being Creative,https://images.gr-assets.com/books/1404576602m/13099738.jpg,3.86,2010.0,austin kleon,eng,93625
9418,Shopaholic Abroad,"Shopaholic Takes Manhattan (Shopaholic, #2)",https://images.gr-assets.com/books/1266449959m/9418.jpg,3.75,2001.0,sophie kinsella,eng,93498
531350,The Choice,The Choice,https://images.gr-assets.com/books/1385739133m/531350.jpg,3.99,2007.0,nicholas sparks,eng,93479
92364,Storm Island,Eye of the Needle,https://images.gr-assets.com/books/1327939511m/92364.jpg,4.16,1978.0,ken follett,eng,93475
7747064,The Iron Daughter,The Iron Daughter,https://images.gr-assets.com/books/1271790654m/7747064.jpg,4.13,2010.0,julie kagawa,eng,93340
5091,The Dark Tower,"The Dark Tower (The Dark Tower, #7)",https://images.gr-assets.com/books/1372296329m/5091.jpg,4.27,2004.0,stephen king,eng,93296
13895,The Fires of Heaven,"The Fires of Heaven (Wheel of Time, #5)",https://images.gr-assets.com/books/1327866286m/13895.jpg,4.13,1993.0,robert jordan,eng,93227
136116,The Scarlet Pimpernel,The Scarlet Pimpernel,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.06,1905.0,emmuska orczy,eng,93217
112537,Rendezvous with Rama,"Rendezvous with Rama (Rama, #1)",https://images.gr-assets.com/books/1405456427m/112537.jpg,4.06,1973.0,arthur c. clarke,eng,93151
5890,The Woman in White,The Woman in White,https://images.gr-assets.com/books/1295661017m/5890.jpg,3.98,1859.0,"wilkie collins, matthew sweet",eng,93134
19057,The Messenger,I Am the Messenger,https://images.gr-assets.com/books/1398483261m/19057.jpg,4.09,2002.0,markus zusak,eng,93119
6425,Hard Eight,"Hard Eight (Stephanie Plum, #8)",https://images.gr-assets.com/books/1479699438m/6425.jpg,4.17,2002.0,"janet evanovich, lorelei king",eng,93057
43070,The Essential Calvin and Hobbes: A Calvin and Hobbes Treasury,The Essential Calvin and Hobbes: A Calvin and Hobbes Treasury,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.65,1988.0,bill watterson,eng,93001
310459,"Roll of Thunder, Hear My Cry","Roll of Thunder, Hear My Cry (Logans, #4)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.79,1976.0,mildred d. taylor,eng,92980
179064,The Goose Girl,"The Goose Girl (The Books of Bayern, #1)",https://images.gr-assets.com/books/1330728389m/179064.jpg,4.18,2003.0,shannon hale,eng,92952
6468666,The Reckoning,"The Reckoning (Darkest Powers, #3)",https://images.gr-assets.com/books/1327154591m/6468666.jpg,4.21,2010.0,kelley armstrong,eng,92922
297249,The Boxcar Children,"The Boxcar Children (The Boxcar Children, #1)",https://images.gr-assets.com/books/1173489650m/297249.jpg,4.09,1942.0,"gertrude chandler warner, l. kate deal",eng,92916
13547180,Brain on Fire,Brain on Fire: My Month of Madness,https://images.gr-assets.com/books/1353173297m/13547180.jpg,4.0,2012.0,susannah cahalan,eng,92849
6423,High Five,"High Five (Stephanie Plum, #5)",https://images.gr-assets.com/books/1270849101m/6423.jpg,4.17,1999.0,janet evanovich,eng,92737
7588,A Portrait of the Artist as a Young Man,A Portrait of the Artist as a Young Man,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.6,1916.0,"james joyce, seamus deane",eng,92569
13486632,Hundraåringen som klev ut genom fönstret och försvann,The Hundred-Year-Old Man Who Climbed Out of the Window and Disappeared,https://images.gr-assets.com/books/1334848488m/13486632.jpg,3.81,2009.0,"jonas jonasson, rod bradbury",eng,92275
105992,Helter Skelter: The True Story of The Manson Murders,Helter Skelter: The True Story of the Manson Murders,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.0,1974.0,"vincent bugliosi, curt gentry",eng,92158
3579,The Complete Anne of Green Gables Boxed Set,"The Complete Anne of Green Gables Boxed Set (Anne of Green Gables, #1-8)",https://images.gr-assets.com/books/1267721500m/3579.jpg,4.42,1908.0,l.m. montgomery,,92142
13362536,Opal,"Opal (Lux, #3)",https://images.gr-assets.com/books/1348200300m/13362536.jpg,4.34,2012.0,jennifer l. armentrout,,92014
1809465,Rodrick Rules,"Rodrick Rules (Diary of a Wimpy Kid, #2)",https://images.gr-assets.com/books/1360095964m/1809465.jpg,4.1,2008.0,jeff kinney,eng,91831
425029,Presumed Innocent,Presumed Innocent,https://images.gr-assets.com/books/1404412704m/425029.jpg,4.1,1986.0,scott turow,,91774
13486122,The Marriage Bargain,"The Marriage Bargain (Marriage to a Billionaire, #1)",https://images.gr-assets.com/books/1329319988m/13486122.jpg,3.81,2012.0,jennifer probst,eng,91630
5544,"Surely You're Joking, Mr. Feynman! Adventures of a Curious Character","Surely You're Joking, Mr. Feynman!: Adventures of a Curious Character",https://images.gr-assets.com/books/1348445281m/5544.jpg,4.29,1984.0,richard feynman,eng,91625
30264,Dead Witch Walking,"Dead Witch Walking (The Hollows, #1)",https://images.gr-assets.com/books/1391713381m/30264.jpg,4.04,2004.0,kim harrison,eng,91390
8253920,Towers of Midnight,"Towers of Midnight (Wheel of Time, #13)",https://images.gr-assets.com/books/1358109459m/8253920.jpg,4.42,2010.0,"robert jordan, brandon sanderson",eng,91383
5797,Vanity Fair: A Novel Without a Hero,Vanity Fair,https://images.gr-assets.com/books/1344386439m/5797.jpg,3.76,1847.0,"william makepeace thackeray, john carey",eng,91323
13639050,Gabriel's Rapture,"Gabriel's Rapture (Gabriel's Inferno, #2)",https://images.gr-assets.com/books/1343962380m/13639050.jpg,4.22,2012.0,sylvain reynard,eng,91213
35231,,"Lord of Chaos (Wheel of Time, #6)",https://images.gr-assets.com/books/1480096417m/35231.jpg,4.1,1994.0,robert jordan,eng,91046
91478,Summer Knight,"Summer Knight (The Dresden Files, #4)",https://images.gr-assets.com/books/1345557469m/91478.jpg,4.3,2002.0,jim butcher,eng,91012
46306,Eventyr og historier,The Complete Fairy Tales,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.28,1835.0,"hans christian andersen, lily owens, arthur rackham, hans richter",eng,90999
61666,Contact,Contact,https://images.gr-assets.com/books/1408792653m/61666.jpg,4.11,1985.0,carl sagan,eng,90917
111450,Quidditch Through the Ages,Quidditch Through the Ages,https://images.gr-assets.com/books/1369689506m/111450.jpg,3.85,2001.0,"kennilworthy whisp, j.k. rowling",eng,90908
30,The Hobbit and The Lord of the Rings,J.R.R. Tolkien 4-Book Boxed Set: The Hobbit and The Lord of the Rings,https://images.gr-assets.com/books/1346072396m/30.jpg,4.59,1973.0,j.r.r. tolkien,eng,90907
187020,Empire Falls,Empire Falls,https://images.gr-assets.com/books/1403184884m/187020.jpg,3.91,2001.0,richard russo,eng,90811
90072,,"Dr. Seuss's Green Eggs and Ham: For Soprano, Boy Soprano, and Orchestra",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.44,,"robert kapilow, dr. seuss",,90574
10964693,The Marriage Plot,The Marriage Plot,https://images.gr-assets.com/books/1328736940m/10964693.jpg,3.42,2011.0,jeffrey eugenides,eng,90551
28187230,The Woman in Cabin 10,The Woman in Cabin 10,https://images.gr-assets.com/books/1465878007m/28187230.jpg,3.67,2016.0,ruth ware,eng,90541
13517535,Thoughtless,"Thoughtless (Thoughtless, #1)",https://images.gr-assets.com/books/1331254339m/13517535.jpg,4.12,2009.0,s.c. stephens,eng,90483
26247008,Truly Madly Guilty,Truly Madly Guilty,https://images.gr-assets.com/books/1491249206m/26247008.jpg,3.55,2016.0,liane moriarty,eng,90477
23437156,Six of Crows,"Six of Crows (Six of Crows, #1)",https://images.gr-assets.com/books/1500689111m/23437156.jpg,4.46,2015.0,leigh bardugo,eng,90202
13139,School's Out Forever,"School's Out—Forever (Maximum Ride, #2)",https://images.gr-assets.com/books/1346079917m/13139.jpg,4.16,2006.0,james patterson,eng,90157
15197,Maus II : And Here My Troubles Began ,"Maus II: A Survivor's Tale: And Here My Troubles Began (Maus, #2)",https://images.gr-assets.com/books/1327887479m/15197.jpg,4.41,1991.0,art spiegelman,eng,90147
3720975,Handle with Care,Handle with Care,https://images.gr-assets.com/books/1316440644m/3720975.jpg,3.96,2009.0,jodi picoult,eng,90138
15751404,David and Goliath,"David and Goliath: Underdogs, Misfits, and the Art of Battling Giants",https://images.gr-assets.com/books/1391813567m/15751404.jpg,3.9,2011.0,malcolm gladwell,eng,90083
172327,The Ersatz Elevator,"The Ersatz Elevator (A Series of Unfortunate Events, #6)",https://images.gr-assets.com/books/1352066916m/172327.jpg,4.01,2001.0,"lemony snicket, brett helquist",eng,90071
92517,The Glass Menagerie,The Glass Menagerie,https://images.gr-assets.com/books/1391591003m/92517.jpg,3.67,1945.0,tennessee williams,eng,90032
16527,Hija de la fortuna,Daughter of Fortune,https://images.gr-assets.com/books/1299666780m/16527.jpg,3.89,1998.0,"isabel allende, margaret sayers peden",eng,89770
263145,ヴァンパイア騎士 1,"Vampire Knight, Vol. 1 (Vampire Knight, #1)",https://images.gr-assets.com/books/1329232329m/263145.jpg,4.1,2005.0,"matsuri hino, tomo kimura",eng,89733
150037,The Vile Village,"The Vile Village (A Series of Unfortunate Events, #7)",https://images.gr-assets.com/books/1352066958m/150037.jpg,3.94,2001.0,"lemony snicket, brett helquist",eng,89733
365,Dirk Gently's Holistic Detective Agency,Dirk Gently's Holistic Detective Agency (Dirk Gently #1),https://images.gr-assets.com/books/1404697381m/365.jpg,3.97,1987.0,douglas adams,eng,89569
32263,The Surgeon,"The Surgeon (Rizzoli & Isles, #1)",https://images.gr-assets.com/books/1277923728m/32263.jpg,4.1,2001.0,tess gerritsen,eng,89468
13508607,The Secret Keeper,The Secret Keeper,https://images.gr-assets.com/books/1455089196m/13508607.jpg,4.13,2012.0,kate morton,,89460
32829,Voyage au centre de la Terre,"Journey to the Center of the Earth (Extraordinary Voyages, #3)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.84,1864.0,jules verne,eng,89410
10798416,The Statistical Probability of Love at First Sight,The Statistical Probability of Love at First Sight,https://images.gr-assets.com/books/1337187623m/10798416.jpg,3.8,2012.0,jennifer e. smith,eng,89356
17660,The Tommyknockers,The Tommyknockers,https://images.gr-assets.com/books/1394210331m/17660.jpg,3.48,1987.0,stephen king,eng,89262
3090465,The Twilight Saga,"The Twilight Saga (Twilight, #1-4)",https://images.gr-assets.com/books/1327930511m/3090465.jpg,3.88,2005.0,"stephenie meyer, ilyana kadushin, matt walters",,89204
138959,Stuart Little,Stuart Little,https://images.gr-assets.com/books/1347367311m/138959.jpg,3.88,1945.0,"e.b. white, garth williams",eng,89033
6202690,Twilight Director's Notebook,Twilight Director's Notebook : The Story of How We Made the Movie Based on the Novel by Stephenie Meyer,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.2,2009.0,catherine hardwicke,eng,88847
34507,Equal Rites,"Equal Rites (Discworld, #3; Witches #1)",https://images.gr-assets.com/books/1407706800m/34507.jpg,4.0,1987.0,terry pratchett,eng,88673
6732019,Rework,Rework,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.93,2010.0,"jason fried, david heinemeier hansson",eng,88626
21348,Aesopica,Aesop's Fables,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.05,-560.0,"aesop, laura harris, laura gibbs",eng,88508
20588698,Not that Kind of Girl,"Not That Kind of Girl: A Young Woman Tells You What She's ""Learned""",https://images.gr-assets.com/books/1402816003m/20588698.jpg,3.33,2014.0,"lena dunham, joana avillez",eng,88251
18116,His Dark Materials,His Dark Materials (His Dark Materials #1-3),https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.25,2000.0,philip pullman,eng,88227
9419,Shopaholic Ties the Knot,"Shopaholic Ties the Knot (Shopaholic, #3)",https://images.gr-assets.com/books/1371383294m/9419.jpg,3.77,2002.0,sophie kinsella,eng,88139
7824322,Between Shades of Gray,Between Shades of Gray,https://images.gr-assets.com/books/1327873479m/7824322.jpg,4.36,2011.0,ruta sepetys,eng,87718
5152478,Wintergirls,Wintergirls,https://images.gr-assets.com/books/1346343878m/5152478.jpg,3.98,2009.0,laurie halse anderson,eng,87665
21611,The Forever War,"The Forever War (The Forever War, #1)",https://images.gr-assets.com/books/1386852511m/21611.jpg,4.15,1974.0,joe haldeman,eng,87636
15645,Inferno,Inferno (The Divine Comedy #1),https://images.gr-assets.com/books/1333579470m/15645.jpg,3.99,1320.0,"dante alighieri, anthony m. esolen",,87511
1005,Think and Grow Rich,Think and Grow Rich: The Landmark Bestseller - Now Revised and Updated for the 21st Century,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.17,1937.0,napoleon hill,eng,87445
1240662,"Lover Enshrined, part one","Lover Enshrined (Black Dagger Brotherhood, #6)",https://images.gr-assets.com/books/1327896547m/1240662.jpg,4.12,2008.0,j.r. ward,eng,87432
